,Pass-Simple pass-accurate,Pass-High pass-accurate,Pass-Head pass-accurate,Pass-Simple pass-not accurate,Duel-Air duel-accurate,Duel-Air duel-not accurate,Pass-High pass-not accurate,Pass-Head pass-not accurate,Duel-Ground loose ball duel-not accurate,Duel-Ground attacking duel-accurate,Free Kick-Free Kick-accurate,Pass-Cross-assist,Pass-Cross-accurate,Shot-Shot-accurate,Duel-Ground loose ball duel-accurate,Duel-Ground defending duel-accurate,Others on the ball-Clearance-not accurate,Duel-Ground defending duel-not accurate,Others on the ball-Touch-interception,Duel-Ground attacking duel-not accurate,Others on the ball-Acceleration-accurate,Shot-Shot-not accurate,Free Kick-Corner-accurate,Foul,Free Kick-Throw in-accurate,Free Kick-Throw in-not accurate,Others on the ball-Touch,Pass-Cross-not accurate,Pass-Smart pass-accurate,Pass-Cross-key pass,Pass-Smart pass-not accurate,Free Kick-Corner-not accurate,Others on the ball-Clearance-accurate,Others on the ball-Touch-missed ball,Pass-Simple pass-assist,Pass-Launch-accurate,Pass-Smart pass-key pass,Pass-Simple pass-key pass,Pass-Launch-not accurate,Free Kick-Free Kick-not accurate,Pass-Head pass-assist,Others on the ball-Touch-counter attack,Free Kick-Free kick cross-accurate,Foul-yellow card,Others on the ball-Touch-opportunity,Others on the ball-Touch-feint,Free Kick-Free kick shot-accurate,Pass-High pass-key pass,Free Kick-Free kick shot-not accurate,Pass-Smart pass-assist,Free Kick-Free kick cross-not accurate,Others on the ball-Clearance,Others on the ball-Acceleration-not accurate,Free Kick-Goal kick,Others on the ball-Touch-dangerous ball lost,Foul-red card,Foul-second yellow card,Pass-Head pass-key pass,Free Kick-Penalty,Free Kick-Penalty-not accurate,Pass-High pass-assist,Pass-Hand pass-accurate,goal-scored
3010,-20.0,8.0,-1.0,4.0,1.0,4.0,-1.0,4.0,0.0,-23.0,-12.0,0.0,4.0,3.0,5.0,15.0,-3.0,19.0,-5.0,4.0,9.0,13.0,3.0,11.0,-2.0,0.0,2.0,2.0,5.0,1.0,-4.0,0.0,6.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3011,20.0,-8.0,1.0,-4.0,-1.0,-4.0,1.0,-4.0,0.0,23.0,12.0,0.0,0.0,-3.0,-5.0,-15.0,3.0,-19.0,5.0,-4.0,-9.0,0.0,-3.0,-11.0,2.0,1.0,-2.0,-2.0,-5.0,0.0,4.0,0.0,-6.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3012,-39.0,13.0,5.0,5.0,-21.0,24.0,-1.0,2.0,10.0,2.0,5.0,0.0,-1.0,1.0,-1.0,13.0,-3.0,1.0,6.0,-3.0,0.0,-5.0,-2.0,1.0,-4.0,2.0,3.0,-2.0,-5.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
3013,39.0,-13.0,-5.0,-5.0,21.0,-24.0,1.0,-2.0,-10.0,-2.0,-5.0,0.0,1.0,-1.0,1.0,-13.0,3.0,-1.0,-6.0,3.0,0.0,5.0,2.0,-1.0,4.0,-2.0,-3.0,2.0,5.0,0.0,3.0,0.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3014,-137.0,-8.0,2.0,4.0,-10.0,10.0,-2.0,-2.0,-2.0,-12.0,-10.0,0.0,-7.0,-8.0,4.0,17.0,7.0,37.0,2.0,-2.0,0.0,-1.0,0.0,11.0,3.0,-1.0,-20.0,-4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
3015,137.0,8.0,-2.0,-4.0,10.0,-10.0,2.0,2.0,2.0,12.0,10.0,0.0,7.0,8.0,-4.0,-17.0,-7.0,-37.0,-2.0,2.0,0.0,1.0,0.0,-11.0,-3.0,1.0,20.0,4.0,-5.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3016,-431.0,-9.0,-2.0,-11.0,1.0,2.0,-1.0,7.0,-1.0,-27.0,-2.0,0.0,-4.0,-8.0,5.0,6.0,14.0,30.0,8.0,-7.0,1.0,-5.0,0.0,3.0,-15.0,0.0,-7.0,-2.0,0.0,0.0,-7.0,-3.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
3017,431.0,9.0,2.0,11.0,-1.0,-2.0,1.0,-7.0,1.0,27.0,2.0,1.0,4.0,8.0,-5.0,-6.0,-14.0,-30.0,-8.0,7.0,-1.0,5.0,10.0,-3.0,15.0,1.0,7.0,2.0,4.0,4.0,7.0,3.0,-1.0,-4.0,0.0,1.0,1.0,0.0,-7.0,-2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
3018,-95.0,-7.0,1.0,-8.0,9.0,-7.0,-13.0,-2.0,-2.0,-9.0,-9.0,0.0,-3.0,7.0,8.0,-5.0,16.0,11.0,9.0,-2.0,-3.0,-8.0,1.0,5.0,2.0,0.0,-35.0,-13.0,7.0,0.0,-2.0,0.0,2.0,-1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,-3.0,-3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3019,95.0,7.0,-1.0,8.0,-9.0,7.0,13.0,2.0,2.0,9.0,9.0,0.0,3.0,-7.0,-8.0,5.0,-16.0,-11.0,-9.0,2.0,3.0,8.0,0.0,-5.0,-2.0,0.0,35.0,13.0,-7.0,0.0,2.0,9.0,-2.0,1.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
3020,62.0,15.0,1.0,1.0,4.0,-1.0,-11.0,-3.0,-1.0,32.0,0.0,0.0,15.0,0.0,4.0,-8.0,-7.0,-7.0,-10.0,5.0,2.0,11.0,1.0,0.0,18.0,1.0,21.0,10.0,3.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3021,-62.0,-15.0,-1.0,-1.0,-4.0,1.0,11.0,3.0,1.0,-32.0,0.0,0.0,-15.0,0.0,-4.0,8.0,7.0,7.0,10.0,-5.0,-2.0,-11.0,-1.0,0.0,-18.0,-1.0,-21.0,-10.0,0.0,0.0,-4.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,-236.0,2.0,-2.0,0.0,11.0,-9.0,2.0,-1.0,2.0,-5.0,3.0,0.0,-3.0,4.0,2.0,0.0,0.0,8.0,2.0,-3.0,8.0,-4.0,-2.0,0.0,-8.0,1.0,-5.0,-2.0,-1.0,0.0,-2.0,0.0,4.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
3023,236.0,-2.0,2.0,0.0,-11.0,9.0,-2.0,1.0,-2.0,5.0,-3.0,1.0,3.0,-4.0,-2.0,0.0,0.0,-8.0,-2.0,3.0,-8.0,4.0,2.0,0.0,8.0,-1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0
3024,82.0,-1.0,4.0,1.0,-8.0,13.0,-2.0,2.0,-7.0,-18.0,3.0,0.0,-2.0,-2.0,5.0,2.0,3.0,9.0,-3.0,4.0,0.0,-6.0,-1.0,3.0,-6.0,1.0,-5.0,6.0,-1.0,0.0,-2.0,2.0,1.0,0.0,0.0,-2.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
3025,-82.0,1.0,-4.0,-1.0,8.0,-13.0,2.0,-2.0,7.0,18.0,-3.0,0.0,2.0,2.0,-5.0,-2.0,-3.0,-9.0,3.0,-4.0,0.0,6.0,1.0,-3.0,6.0,-1.0,5.0,-6.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3026,-245.0,-16.0,7.0,1.0,4.0,-2.0,-11.0,3.0,7.0,-20.0,-3.0,1.0,-6.0,-4.0,-7.0,7.0,11.0,24.0,4.0,-6.0,-2.0,-10.0,0.0,-2.0,-13.0,0.0,-13.0,-10.0,1.0,-4.0,5.0,-2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,245.0,16.0,-7.0,-1.0,-4.0,2.0,11.0,-3.0,-7.0,20.0,3.0,0.0,6.0,4.0,7.0,-7.0,-11.0,-24.0,-4.0,6.0,2.0,10.0,7.0,2.0,13.0,2.0,13.0,10.0,-1.0,4.0,-5.0,2.0,-2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3028,-126.0,11.0,4.0,-11.0,0.0,5.0,7.0,1.0,11.0,14.0,-8.0,0.0,5.0,0.0,-9.0,-13.0,-20.0,10.0,-2.0,-4.0,5.0,7.0,-1.0,11.0,13.0,-4.0,-12.0,10.0,4.0,0.0,-1.0,3.0,0.0,1.0,0.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
3029,126.0,-11.0,-4.0,11.0,0.0,-5.0,-7.0,-1.0,-11.0,-14.0,8.0,1.0,-5.0,0.0,9.0,13.0,20.0,-10.0,2.0,4.0,-5.0,-7.0,1.0,-11.0,-13.0,4.0,12.0,-10.0,-4.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,-2.0,0.0,7.0,2.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3030,71.0,-2.0,-9.0,-4.0,5.0,-5.0,1.0,0.0,10.0,-2.0,3.0,0.0,-1.0,-1.0,-6.0,0.0,-9.0,4.0,-8.0,6.0,0.0,-1.0,2.0,-4.0,4.0,-1.0,-9.0,-1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3031,-71.0,2.0,9.0,4.0,-5.0,5.0,-1.0,0.0,-10.0,2.0,-3.0,2.0,1.0,1.0,6.0,0.0,9.0,-4.0,8.0,-6.0,0.0,1.0,-2.0,4.0,-4.0,1.0,9.0,1.0,2.0,2.0,-4.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3032,101.0,13.0,9.0,-7.0,-13.0,8.0,2.0,11.0,7.0,7.0,-1.0,0.0,8.0,1.0,-8.0,-11.0,-1.0,0.0,-3.0,11.0,4.0,5.0,0.0,1.0,12.0,-7.0,1.0,8.0,0.0,2.0,-6.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-7.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
3033,-101.0,-13.0,-9.0,7.0,13.0,-8.0,-2.0,-11.0,-7.0,-7.0,1.0,1.0,-8.0,-1.0,8.0,11.0,1.0,0.0,3.0,-11.0,0.0,-5.0,0.0,-1.0,-12.0,7.0,-1.0,-8.0,2.0,0.0,6.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0,7.0,-3.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3034,4.0,-1.0,-7.0,18.0,-3.0,-1.0,-8.0,3.0,0.0,-15.0,1.0,1.0,-2.0,-4.0,-3.0,8.0,6.0,1.0,-7.0,-9.0,-2.0,-3.0,-1.0,3.0,-16.0,1.0,9.0,2.0,1.0,-2.0,-3.0,0.0,-6.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
3035,-4.0,1.0,7.0,-18.0,3.0,1.0,8.0,-3.0,0.0,15.0,-1.0,0.0,2.0,4.0,3.0,-8.0,-6.0,-1.0,7.0,9.0,2.0,3.0,1.0,-3.0,16.0,0.0,-9.0,-2.0,-1.0,2.0,3.0,0.0,6.0,5.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
3036,120.0,0.0,-7.0,1.0,-4.0,3.0,-3.0,-6.0,-7.0,-17.0,8.0,1.0,0.0,1.0,7.0,-6.0,9.0,3.0,-3.0,11.0,2.0,6.0,4.0,-4.0,0.0,1.0,-8.0,-10.0,0.0,1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3037,-120.0,0.0,7.0,-1.0,4.0,-3.0,3.0,6.0,7.0,17.0,-8.0,0.0,0.0,-1.0,-7.0,6.0,-9.0,-3.0,3.0,-11.0,-2.0,-6.0,-4.0,4.0,0.0,-1.0,8.0,10.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
3038,-17.0,-2.0,-11.0,-16.0,8.0,-6.0,3.0,2.0,7.0,-12.0,1.0,0.0,2.0,0.0,-4.0,11.0,-1.0,9.0,3.0,4.0,-2.0,0.0,1.0,1.0,-3.0,0.0,-1.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,17.0,2.0,11.0,16.0,-8.0,6.0,-3.0,-2.0,-7.0,12.0,-1.0,0.0,-2.0,4.0,4.0,-11.0,1.0,-9.0,-3.0,-4.0,2.0,0.0,-1.0,-1.0,3.0,1.0,1.0,-2.0,-2.0,0.0,-4.0,0.0,-4.0,0.0,0.0,2.0,0.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3040,-288.0,-20.0,-1.0,-15.0,-4.0,8.0,-4.0,4.0,-1.0,-7.0,-9.0,0.0,0.0,-7.0,3.0,-7.0,17.0,27.0,1.0,5.0,-1.0,-7.0,0.0,7.0,-11.0,0.0,-37.0,-16.0,-3.0,0.0,-1.0,2.0,4.0,-3.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,288.0,20.0,1.0,15.0,4.0,-8.0,4.0,-4.0,1.0,7.0,9.0,0.0,12.0,7.0,-3.0,7.0,-17.0,-27.0,-1.0,-5.0,1.0,7.0,12.0,-7.0,11.0,0.0,37.0,16.0,3.0,5.0,1.0,-2.0,-4.0,3.0,0.0,1.0,1.0,1.0,2.0,-1.0,0.0,1.0,1.0,-1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,-131.0,-10.0,4.0,-5.0,-13.0,6.0,4.0,4.0,-19.0,-26.0,-5.0,0.0,-8.0,-4.0,6.0,-17.0,4.0,16.0,0.0,6.0,-2.0,0.0,2.0,5.0,-5.0,-1.0,-15.0,-4.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,6.0,1.0,0.0,0.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3043,131.0,10.0,-4.0,5.0,13.0,-6.0,-4.0,-4.0,19.0,26.0,5.0,0.0,8.0,4.0,-6.0,17.0,-4.0,-16.0,0.0,-6.0,2.0,0.0,-2.0,-5.0,5.0,1.0,15.0,4.0,2.0,0.0,0.0,0.0,-1.0,4.0,0.0,2.0,0.0,0.0,-6.0,-1.0,0.0,0.0,3.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
3044,-259.0,-7.0,-3.0,0.0,-14.0,6.0,-6.0,0.0,-6.0,-9.0,1.0,0.0,-7.0,0.0,-1.0,1.0,4.0,10.0,12.0,4.0,-6.0,-10.0,-3.0,-1.0,-8.0,1.0,-8.0,-8.0,-4.0,0.0,-1.0,-2.0,3.0,-3.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3045,259.0,7.0,3.0,0.0,14.0,-6.0,6.0,0.0,6.0,9.0,-1.0,1.0,7.0,0.0,1.0,-1.0,-4.0,-10.0,-12.0,-4.0,6.0,10.0,3.0,1.0,8.0,0.0,8.0,8.0,4.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3046,8.0,21.0,5.0,2.0,-8.0,8.0,-1.0,3.0,2.0,19.0,0.0,0.0,4.0,2.0,-1.0,-11.0,0.0,-12.0,-6.0,4.0,-3.0,1.0,2.0,-3.0,1.0,0.0,-14.0,4.0,-1.0,2.0,-3.0,0.0,0.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
3047,-8.0,-21.0,-5.0,-2.0,8.0,-8.0,1.0,-3.0,-2.0,-19.0,0.0,1.0,-4.0,-2.0,1.0,11.0,0.0,12.0,6.0,-4.0,3.0,-1.0,-2.0,3.0,-1.0,0.0,14.0,-4.0,1.0,0.0,3.0,4.0,0.0,-5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3048,142.0,10.0,3.0,6.0,2.0,6.0,1.0,6.0,-9.0,3.0,10.0,3.0,2.0,4.0,12.0,10.0,3.0,4.0,-3.0,3.0,0.0,1.0,2.0,-5.0,-2.0,5.0,8.0,0.0,5.0,1.0,6.0,-1.0,-2.0,-1.0,0.0,3.0,2.0,2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3049,-142.0,-10.0,-3.0,-6.0,-2.0,-6.0,-1.0,-6.0,9.0,-3.0,-10.0,0.0,-2.0,-4.0,-12.0,-10.0,-3.0,-4.0,3.0,-3.0,0.0,-1.0,-2.0,5.0,2.0,-5.0,-8.0,0.0,0.0,0.0,-6.0,1.0,2.0,1.0,0.0,-3.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
3050,14.0,-11.0,-4.0,5.0,-2.0,1.0,-5.0,-2.0,5.0,20.0,6.0,0.0,-7.0,3.0,-1.0,0.0,0.0,-19.0,2.0,7.0,3.0,-6.0,2.0,-8.0,-5.0,-2.0,1.0,-15.0,6.0,0.0,3.0,0.0,5.0,4.0,2.0,-1.0,2.0,2.0,6.0,2.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3051,-14.0,11.0,4.0,-5.0,2.0,-1.0,5.0,2.0,-5.0,-20.0,-6.0,0.0,7.0,-3.0,1.0,0.0,0.0,19.0,-2.0,-7.0,-3.0,6.0,0.0,8.0,5.0,2.0,-1.0,15.0,0.0,3.0,-3.0,3.0,0.0,-4.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
3052,449.0,17.0,5.0,11.0,12.0,-13.0,0.0,3.0,3.0,33.0,5.0,2.0,5.0,7.0,0.0,-9.0,-3.0,-13.0,-3.0,1.0,10.0,1.0,3.0,-5.0,9.0,-1.0,19.0,-5.0,6.0,2.0,0.0,-2.0,-4.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,-4.0,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3053,-449.0,-17.0,-5.0,-11.0,-12.0,13.0,0.0,-3.0,-3.0,-33.0,-5.0,0.0,-5.0,-7.0,0.0,9.0,3.0,13.0,3.0,-1.0,0.0,-1.0,-3.0,5.0,-9.0,1.0,-19.0,5.0,0.0,-2.0,0.0,2.0,4.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
3054,83.0,3.0,-5.0,-2.0,-2.0,1.0,4.0,4.0,2.0,25.0,7.0,0.0,1.0,-2.0,-2.0,0.0,-3.0,-20.0,2.0,-5.0,7.0,3.0,2.0,-6.0,9.0,-1.0,-8.0,-6.0,-1.0,0.0,9.0,0.0,-2.0,1.0,0.0,-2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3055,-83.0,-3.0,5.0,2.0,2.0,-1.0,-4.0,-4.0,-2.0,-25.0,-7.0,0.0,-1.0,2.0,2.0,0.0,3.0,20.0,-2.0,5.0,-7.0,-3.0,-2.0,6.0,-9.0,1.0,8.0,6.0,1.0,0.0,-9.0,1.0,2.0,-1.0,0.0,2.0,2.0,0.0,-3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3056,-121.0,9.0,1.0,-17.0,4.0,-3.0,2.0,7.0,7.0,14.0,4.0,0.0,8.0,0.0,-3.0,3.0,-10.0,-8.0,-3.0,7.0,2.0,4.0,5.0,-1.0,1.0,-2.0,-24.0,12.0,0.0,1.0,-5.0,2.0,-1.0,-2.0,0.0,-1.0,0.0,1.0,-2.0,0.0,0.0,0.0,2.0,-3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
3057,121.0,-9.0,-1.0,17.0,-4.0,3.0,-2.0,-7.0,-7.0,-14.0,-4.0,0.0,-8.0,6.0,3.0,-3.0,10.0,8.0,3.0,-7.0,-2.0,-4.0,-5.0,1.0,-1.0,2.0,24.0,-12.0,0.0,-1.0,5.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
